epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
176,253827,0.4088,0.4019,1.08442,0.92167,0.85574,0.90088,0.79683,0.53548,0.54132,0.88817,0.004225,0.004225,0.004225
177,255270,0.3895,0.38627,1.07687,0.93122,0.86158,0.91203,0.79731,0.53988,0.53998,0.89355,0.004192,0.004192,0.004192
178,256714,0.39445,0.3959,1.075,0.92305,0.85455,0.91226,0.79812,0.54089,0.54412,0.89649,0.004159,0.004159,0.004159
179,258157,0.40438,0.4,1.08132,0.92243,0.86481,0.91189,0.79975,0.53869,0.54367,0.89589,0.004126,0.004126,0.004126
180,259601,0.39828,0.39651,1.07861,0.92243,0.86484,0.91227,0.79683,0.53711,0.54273,0.89443,0.004093,0.004093,0.004093
181,261045,0.39683,0.3927,1.08294,0.92198,0.84545,0.90219,0.79629,0.53371,0.54036,0.89092,0.00406,0.00406,0.00406
182,262488,0.3933,0.38693,1.07994,0.93046,0.85143,0.90211,0.7953,0.53222,0.53694,0.88904,0.004027,0.004027,0.004027
183,263932,0.40342,0.38828,1.08138,0.93045,0.85133,0.90134,0.7969,0.5327,0.53752,0.88798,0.003994,0.003994,0.003994
184,265376,0.39601,0.3874,1.08139,0.93046,0.85153,0.90173,0.79821,0.53269,0.53711,0.88842,0.003961,0.003961,0.003961
185,266819,0.39078,0.37981,1.07553,0.93047,0.8516,0.9027,0.79887,0.53138,0.53495,0.88834,0.003928,0.003928,0.003928
186,268263,0.39188,0.38748,1.08046,0.93056,0.85278,0.90273,0.79601,0.53105,0.53732,0.88891,0.003895,0.003895,0.003895
187,269707,0.38932,0.3781,1.07169,0.93041,0.85082,0.90289,0.79405,0.53255,0.5382,0.89102,0.003862,0.003862,0.003862
188,271150,0.39358,0.38387,1.07556,0.93029,0.84932,0.90331,0.79623,0.53327,0.54256,0.89399,0.003829,0.003829,0.003829
189,272594,0.38795,0.37804,1.07952,0.92698,0.84545,0.90288,0.795,0.53381,0.54104,0.89549,0.003796,0.003796,0.003796
